item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
212705,order_refunded,7/5/2016,AKL_A131128809_SS-87_Sea Green,1424.0,1,9052.0,100148465,Women's Fashion,\N,0.0,cod,7/5/2016,Valid," 1,424 ",2016,7,2016-7,7-2016,FY17,540,,,,,
212706,order_refunded,7/5/2016,AKL_A131128810_SS-91_Green,1424.0,1,9052.0,100148465,Women's Fashion,\N,0.0,cod,7/5/2016,Valid," 1,424 ",2016,7,2016-7,7-2016,FY17,540,,,,,
212707,order_refunded,7/5/2016,AKL_A131130512_SS-164_Grey,3209.0,1,9052.0,100148465,Women's Fashion,\N,0.0,cod,7/5/2016,Valid," 3,209 ",2016,7,2016-7,7-2016,FY17,540,,,,,
212708,order_refunded,7/5/2016,amnaismail_AIL-377-B,2995.0,1,9052.0,100148465,Women's Fashion,\N,0.0,cod,7/5/2016,Valid," 2,995 ",2016,7,2016-7,7-2016,FY17,540,,,,,
212709,order_refunded,7/5/2016,ajmery_AJ-123-XL,999.0,1,999.0,100148466,Men's Fashion,\N,0.0,cod,7/5/2016,Valid, 999 ,2016,7,2016-7,7-2016,FY17,541,,,,,
212711,complete,7/5/2016,Rajesh_RAJ001,1300.0,1,1300.0,100148467,Home & Living,\N,0.0,cod,7/5/2016,Net," 1,300 ",2016,7,2016-7,7-2016,FY17,542,,,,,
212712,canceled,7/5/2016,Getiit_Joy,3750.0,1,3750.0,100148468,Men's Fashion,\N,0.0,cod,7/5/2016,Gross," 3,750 ",2016,7,2016-7,7-2016,FY17,543,,,,,
212713,complete,7/5/2016,Getiit_Joy,3750.0,1,3750.0,100148469,Men's Fashion,\N,0.0,ublcreditcard,7/5/2016,Net," 3,750 ",2016,7,2016-7,7-2016,FY17,543,,,,,
212714,canceled,7/5/2016,Eco Star_32U557,20104.0,1,20104.0,100148470,Entertainment,\N,0.0,ublcreditcard,7/5/2016,Gross," 20,104 ",2016,7,2016-7,7-2016,FY17,543,,,,,
212715,complete,7/5/2016,QMobile Noir X350 White - LW,7350.0,1,7350.0,100148471,Mobiles & Tablets,R-FSD-57661,0.0,cod,7/5/2016,Net," 7,350 ",2016,7,2016-7,7-2016,FY17,544,,,,,
212719,order_refunded,7/5/2016,BB_KIDSHD_PRI,799.0,1,799.0,100148475,Kids & Baby,\N,0.0,cod,7/5/2016,Valid, 799 ,2016,7,2016-7,7-2016,FY17,545,,,,,
212723,complete,7/5/2016,kkc_ Icy Menthol Oasis Prickly Heat Powder,80.0,1,80.0,100148479,Beauty & Grooming,C-MUX-102808,0.0,cod,7/5/2016,Net, 80 ,2016,7,2016-7,7-2016,FY17,43,,,,,
212727,complete,7/5/2016,kkc_ Icy Menthol Oasis Prickly Heat Powder,80.0,1,80.0,100148483,Beauty & Grooming,C-MUX-100374,0.0,cod,7/5/2016,Net, 80 ,2016,7,2016-7,7-2016,FY17,43,,,,,
212728,complete,7/5/2016,kkc_ Icy Menthol Oasis Prickly Heat Powder,80.0,1,80.0,100148484,Beauty & Grooming,C-MUX-105781,0.0,cod,7/5/2016,Net, 80 ,2016,7,2016-7,7-2016,FY17,43,,,,,
212730,complete,7/5/2016,kkc_ Icy Menthol Oasis Prickly Heat Powder,80.0,1,80.0,100148486,Beauty & Grooming,C-MUX-100111,0.0,cod,7/5/2016,Net, 80 ,2016,7,2016-7,7-2016,FY17,43,,,,,
212735,complete,7/5/2016,kkc_ Icy Menthol Oasis Prickly Heat Powder,80.0,1,80.0,100148491,Beauty & Grooming,C-MUX-105516,0.0,cod,7/5/2016,Net, 80 ,2016,7,2016-7,7-2016,FY17,43,,,,,
212736,canceled,7/5/2016,rute2_Coenzyme Q-10 ,1445.0,1,1445.0,100148492,Health & Sports,\N,0.0,cod,7/5/2016,Gross," 1,445 ",2016,7,2016-7,7-2016,FY17,546,,,,,
212737,canceled,7/5/2016,Apple iPhone 6S 64GB,96499.0,3,289497.0,100148493,Mobiles & Tablets,\N,0.0,ublcreditcard,7/5/2016,Gross," 289,497 ",2016,7,2016-7,7-2016,FY17,547,,,,,
212738,order_refunded,7/5/2016,Life source_GM-300,999.0,1,999.0,100148494,Health & Sports,\N,0.0,cod,7/5/2016,Valid, 999 ,2016,7,2016-7,7-2016,FY17,548,,,,,
212739,complete,7/5/2016,audionic6-954217-562582,585.0,1,585.0,100148495,Computing,\N,0.0,cod,7/5/2016,Net, 585 ,2016,7,2016-7,7-2016,FY17,549,,,,,
212740,order_refunded,7/5/2016,Lunar_smart,891.0,1,891.0,100148496,Entertainment,\N,0.0,cod,7/5/2016,Valid, 891 ,2016,7,2016-7,7-2016,FY17,550,,,,,
212741,canceled,7/5/2016,RS_Gulab jaman Tin,435.0,1,1435.0,100148497,Soghaat,\N,0.0,cod,7/5/2016,Gross, 435 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212742,canceled,7/5/2016,UK_Gulab Jamun Tin Pack  1000 Gms,520.0,1,1435.0,100148497,Soghaat,\N,0.0,cod,7/5/2016,Gross, 520 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212743,canceled,7/5/2016,HR_Nimbu Masala 200g,210.0,1,1435.0,100148497,Soghaat,\N,0.0,cod,7/5/2016,Gross, 210 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212744,canceled,7/5/2016,UK_ Namkino Daal Moong 200 Gms,90.0,1,1435.0,100148497,Soghaat,\N,0.0,cod,7/5/2016,Gross, 90 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212745,canceled,7/5/2016,UK_Namkino Masala Sev 200 Gms,80.0,1,1435.0,100148497,Soghaat,\N,0.0,cod,7/5/2016,Gross, 80 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212746,canceled,7/5/2016,UK_Namkino Spicy Peanuts 200 Gms,100.0,1,1435.0,100148497,Soghaat,\N,0.0,cod,7/5/2016,Gross, 100 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212747,canceled,7/5/2016,Samsung Metro 312 SM-B312E,3499.0,9,31491.0,100148498,Mobiles & Tablets,\N,0.0,cod,7/5/2016,Gross," 31,491 ",2016,7,2016-7,7-2016,FY17,551,,,,,
212748,complete,7/5/2016,AKL_DL-02-YELLOW,1274.0,1,1274.0,100148499,Women's Fashion,\N,0.0,cod,7/5/2016,Net," 1,274 ",2016,7,2016-7,7-2016,FY17,552,,,,,
212749,complete,7/5/2016,Al Muhafiz Sohan Halwa Almond,350.0,1,350.0,100148500,Soghaat,R-GUJ-102778,0.0,cod,7/5/2016,Net, 350 ,2016,7,2016-7,7-2016,FY17,553,,,,,
212750,order_refunded,7/5/2016,CK_730-Vest-Medium,169.0,2,438.0,100148501,Men's Fashion,R-GUJ-102778,0.0,cod,7/5/2016,Valid, 338 ,2016,7,2016-7,7-2016,FY17,553,,,,,
212752,order_refunded,7/5/2016,UK_Namkino Spicy Peanuts 200 Gms,100.0,1,438.0,100148501,Soghaat,R-GUJ-102778,0.0,cod,7/5/2016,Valid, 100 ,2016,7,2016-7,7-2016,FY17,553,,,,,
212753,canceled,7/5/2016,bed&rest_S7,899.0,1,899.0,100148502,Home & Living,\N,0.0,cod,7/5/2016,Gross, 899 ,2016,7,2016-7,7-2016,FY17,554,,,,,
212754,complete,7/5/2016,mau_111033,260.0,1,260.0,100148503,Beauty & Grooming,\N,0.0,cod,7/5/2016,Net, 260 ,2016,7,2016-7,7-2016,FY17,555,,,,,
212755,canceled,7/6/2016,RUB_Rubian_Selfie Stick,800.0,1,800.0,100148504,Mobiles & Tablets,\N,0.0,ublcreditcard,7/6/2016,Gross, 800 ,2016,7,2016-7,7-2016,FY17,556,,,,,
212756,canceled,7/6/2016,Emo_S-26858-42,1699.0,1,1699.0,100148505,Men's Fashion,\N,0.0,ublcreditcard,7/6/2016,Gross," 1,699 ",2016,7,2016-7,7-2016,FY17,557,,,,,
212758,complete,7/6/2016,UC_Mustard-tt-S,699.0,1,0.0,100148506,Men's Fashion,\N,0.0,customercredit,7/6/2016,Net, 699 ,2016,7,2016-7,7-2016,FY17,558,,,,,
212760,complete,7/6/2016,Hstyle_HW-2016175,525.0,1,0.0,100148506,Beauty & Grooming,\N,0.0,customercredit,7/6/2016,Net, 525 ,2016,7,2016-7,7-2016,FY17,558,,,,,
212761,complete,7/6/2016,Royal_Energy saver Fan 56 New Model,3900.0,1,3900.0,100148507,Appliances,\N,0.0,cod,7/6/2016,Net," 3,900 ",2016,7,2016-7,7-2016,FY17,559,,,,,
212762,order_refunded,7/6/2016,samsung_ETA-U90JWSL_42,790.0,1,790.0,100148508,Mobiles & Tablets,\N,0.0,cod,7/6/2016,Valid, 790 ,2016,7,2016-7,7-2016,FY17,232,,,,,
212763,canceled,7/6/2016,ajmery_TA-3,999.0,1,999.0,100148509,Men's Fashion,\N,0.0,internetbanking,7/6/2016,Gross, 999 ,2016,7,2016-7,7-2016,FY17,560,,,,,
212764,canceled,7/6/2016,audionic6-954217-564364,790.0,1,790.0,100148510,Entertainment,\N,0.0,cod,7/6/2016,Gross, 790 ,2016,7,2016-7,7-2016,FY17,561,,,,,
212765,canceled,7/6/2016,BB_KIDSHD_HORS,799.0,1,799.0,100148511,Kids & Baby,\N,0.0,cod,7/6/2016,Gross, 799 ,2016,7,2016-7,7-2016,FY17,561,,,,,
212766,canceled,7/6/2016,PucaM_SS-2041-BLACK GREEN-41,2200.0,1,2200.0,100148512,Men's Fashion,\N,0.0,cod,7/6/2016,Gross," 2,200 ",2016,7,2016-7,7-2016,FY17,562,,,,,
212768,canceled,7/6/2016,PucaM_STARZ-NAVY -44,2200.0,1,2200.0,100148513,Men's Fashion,\N,0.0,cod,7/6/2016,Gross," 2,200 ",2016,7,2016-7,7-2016,FY17,563,,,,,
212770,complete,7/6/2016,Xenium_WA-201611,860.0,1,860.0,100148514,Women's Fashion,\N,0.0,cod,7/6/2016,Net, 860 ,2016,7,2016-7,7-2016,FY17,564,,,,,
212771,complete,7/6/2016,vitamin_Dark Circles,552.0,1,872.0,100148515,Beauty & Grooming,\N,0.0,cod,7/6/2016,Net, 552 ,2016,7,2016-7,7-2016,FY17,565,,,,,
212772,complete,7/6/2016,vitamin_Vita Zinc,320.0,1,872.0,100148515,Health & Sports,\N,0.0,cod,7/6/2016,Net, 320 ,2016,7,2016-7,7-2016,FY17,565,,,,,
212773,complete,7/6/2016,osaka_24W SPIRAL,151.0,7,557.0,100148516,Appliances,\N,500.0,cod,7/6/2016,Net," 1,057 ",2016,7,2016-7,7-2016,FY17,566,,,,,
212774,complete,7/6/2016,noritake_NT4276M,770.0,2,1040.0,100148517,Home & Living,30299,500.0,cod,7/6/2016,Net," 1,540 ",2016,7,2016-7,7-2016,FY17,567,,,,,
212775,canceled,7/6/2016,Audionic6-954217-517827,535.0,1,535.0,100148518,Computing,\N,0.0,cod,7/6/2016,Gross, 535 ,2016,7,2016-7,7-2016,FY17,568,,,,,
212776,canceled,7/6/2016,bed&rest_S7,899.0,1,899.0,100148519,Home & Living,\N,0.0,cod,7/6/2016,Gross, 899 ,2016,7,2016-7,7-2016,FY17,569,,,,,
212777,order_refunded,7/6/2016,Karak_Honey 1 Kg,1275.0,1,775.0,100148520,Superstore,\N,500.0,cod,7/6/2016,Valid," 1,275 ",2016,7,2016-7,7-2016,FY17,566,,,,,
212780,complete,7/6/2016,Rubian_usb-fan-08,699.0,1,1249.0,100148521,Appliances,\N,0.0,ublcreditcard,7/6/2016,Net, 699 ,2016,7,2016-7,7-2016,FY17,344,,,,,
212781,canceled,7/6/2016,bata_6616942-39-6,399.0,1,399.0,100148522,Women's Fashion,\N,0.0,cod,7/6/2016,Gross, 399 ,2016,7,2016-7,7-2016,FY17,570,,,,,
212783,canceled,7/6/2016,rub_Rubian_VR-Box With Remote,1765.0,1,1765.0,100148523,Mobiles & Tablets,\N,0.0,cod,7/6/2016,Gross," 1,765 ",2016,7,2016-7,7-2016,FY17,571,,,,,
212784,complete,7/6/2016,CBS_9780071701723,3486.0,1,6224.0,100148524,School & Education,\N,0.0,cod,7/6/2016,Net," 3,486 ",2016,7,2016-7,7-2016,FY17,572,,,,,
212785,complete,7/6/2016,CBS_9780071464987,2738.0,1,6224.0,100148524,School & Education,\N,0.0,cod,7/6/2016,Net," 2,738 ",2016,7,2016-7,7-2016,FY17,572,,,,,
212786,order_refunded,7/6/2016,MYWALET_MW-002-D-BROWN,512.0,1,512.0,100148525,Men's Fashion,\N,0.0,cod,7/6/2016,Valid, 512 ,2016,7,2016-7,7-2016,FY17,573,,,,,
212787,canceled,7/6/2016,Al Muhafiz Sohan Halwa Almond,350.0,1,350.0,100148526,Soghaat,\N,0.0,cod,7/6/2016,Gross, 350 ,2016,7,2016-7,7-2016,FY17,574,,,,,
212788,canceled,7/6/2016,Fpakistan_FP040,874.0,1,874.0,100148527,Home & Living,\N,0.0,cod,7/6/2016,Gross, 874 ,2016,7,2016-7,7-2016,FY17,575,,,,,
212789,complete,7/6/2016,mau_112936,260.0,1,260.0,100148528,Beauty & Grooming,\N,0.0,cod,7/6/2016,Net, 260 ,2016,7,2016-7,7-2016,FY17,576,,,,,
212790,complete,7/6/2016,Dynasty_Marvel By Dynasty-Off-White,2100.0,1,2100.0,100148529,Men's Fashion,\N,0.0,cod,7/6/2016,Net," 2,100 ",2016,7,2016-7,7-2016,FY17,577,,,,,
212791,order_refunded,7/6/2016,Xenium_WA-201637,860.0,1,860.0,100148530,\N,\N,0.0,cod,7/6/2016,Valid, 860 ,2016,7,2016-7,7-2016,FY17,578,,,,,
212792,canceled,7/6/2016,Karak_Honey 1 Kg,1275.0,1,1275.0,100148531,Superstore,\N,0.0,cod,7/6/2016,Gross," 1,275 ",2016,7,2016-7,7-2016,FY17,579,,,,,
212793,canceled,7/6/2016,UK_Gulab Jamun Tin Pack  1000 Gms,520.0,1,520.0,100148532,Soghaat,\N,0.0,mygateway,7/6/2016,Gross, 520 ,2016,7,2016-7,7-2016,FY17,580,,,,,
212794,canceled,7/6/2016,UK_Gulab Jamun Tin Pack  1000 Gms,520.0,1,520.0,100148533,Soghaat,\N,0.0,internetbanking,7/6/2016,Gross, 520 ,2016,7,2016-7,7-2016,FY17,580,,,,,
212795,complete,7/6/2016,Al Muhafiz Sohan Halwa Almond,350.0,1,350.0,100148534,Soghaat,\N,0.0,cod,7/6/2016,Net, 350 ,2016,7,2016-7,7-2016,FY17,579,,,,,
212796,complete,7/6/2016,kreations_VN 10-M,1950.0,1,1950.0,100148535,Women's Fashion,\N,0.0,cod,7/6/2016,Net," 1,950 ",2016,7,2016-7,7-2016,FY17,566,,,,,
212798,complete,7/6/2016,bed&rest_B3,630.0,1,630.0,100148536,Home & Living,\N,0.0,cod,7/6/2016,Net, 630 ,2016,7,2016-7,7-2016,FY17,187,,,,,
212799,complete,7/6/2016,Atiqa_ASLE-07,280.0,1,280.0,100148537,Beauty & Grooming,\N,0.0,cod,7/6/2016,Net, 280 ,2016,7,2016-7,7-2016,FY17,581,,,,,
212800,complete,7/6/2016,pny_OU3 -32GB,1300.0,1,1300.0,100148538,\N,\N,0.0,cod,7/6/2016,Net," 1,300 ",2016,7,2016-7,7-2016,FY17,582,,,,,
212801,complete,7/6/2016,osaka_12.5W LED BULB,327.0,3,556.0,100148539,Appliances,\N,464.49,cod,7/6/2016,Net, 981 ,2016,7,2016-7,7-2016,FY17,479,,,,,
212802,complete,7/6/2016,UK_Tea Rusk Regular 220 Gms,75.0,1,556.0,100148539,Soghaat,\N,35.51,cod,7/6/2016,Net, 75 ,2016,7,2016-7,7-2016,FY17,479,,,,,
212803,complete,7/6/2016,Al Muhafiz Sohan Halwa Almond,350.0,3,550.0,100148540,Soghaat,\N,500.0,cod,7/6/2016,Net," 1,050 ",2016,7,2016-7,7-2016,FY17,583,,,,,
212804,canceled,7/6/2016,ajmery_TA-3,999.0,2,1998.0,100148541,Men's Fashion,\N,0.0,cod,7/6/2016,Gross," 1,998 ",2016,7,2016-7,7-2016,FY17,584,,,,,
212805,canceled,7/6/2016,RS_Gulab jaman Tin,435.0,1,435.0,100148542,Soghaat,\N,0.0,cod,7/6/2016,Gross, 435 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212806,complete,7/6/2016,Al Muhafiz Sohan Halwa Almond,350.0,3,550.0,100148543,Soghaat,\N,500.0,cod,7/6/2016,Net," 1,050 ",2016,7,2016-7,7-2016,FY17,585,,,,,
212807,canceled,7/6/2016,RS_Gulab jaman Tin,435.0,1,1330.0,100148544,Soghaat,\N,0.0,mygateway,7/6/2016,Gross, 435 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212808,complete,7/6/2016,qzs_black & charcoal V shirt,895.0,1,1330.0,100148544,Men's Fashion,\N,0.0,mygateway,7/6/2016,Gross, 895 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212809,complete,7/6/2016,AKL_A131128840_SS-44_Green,2253.0,1,2253.0,100148545,Women's Fashion,\N,0.0,cod,7/6/2016,Net," 2,253 ",2016,7,2016-7,7-2016,FY17,586,,,,,
212810,complete,7/6/2016,AKL_A131128726_SS-63_Beige,2338.0,1,2338.0,100148546,Women's Fashion,\N,0.0,cod,7/6/2016,Net," 2,338 ",2016,7,2016-7,7-2016,FY17,586,,,,,
212811,complete,7/6/2016,AKL_A131130488_SS-31_Peach,3209.0,1,3209.0,100148547,Women's Fashion,\N,0.0,cod,7/6/2016,Net," 3,209 ",2016,7,2016-7,7-2016,FY17,586,,,,,
212812,order_refunded,7/6/2016,Getiit_Joy,3750.0,1,3250.0,100148548,Men's Fashion,\N,500.0,cod,7/6/2016,Valid," 3,750 ",2016,7,2016-7,7-2016,FY17,587,,,,,
212813,complete,7/6/2016,Audionic  BT125 Speaker,775.0,1,775.0,100148549,Computing,\N,0.0,cod,7/6/2016,Net, 775 ,2016,7,2016-7,7-2016,FY17,291,,,,,
212814,canceled,7/6/2016,RS_Gulab jaman Tin,435.0,1,1435.0,100148550,Soghaat,\N,0.0,ublcreditcard,7/6/2016,Gross, 435 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212815,canceled,7/6/2016,UK_Gulab Jamun Tin Pack  1000 Gms,520.0,1,1435.0,100148550,Soghaat,\N,0.0,ublcreditcard,7/6/2016,Gross, 520 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212816,canceled,7/6/2016,HR_Nimbu Masala 200g,210.0,1,1435.0,100148550,Soghaat,\N,0.0,ublcreditcard,7/6/2016,Gross, 210 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212817,canceled,7/6/2016,UK_ Namkino Daal Moong 200 Gms,90.0,1,1435.0,100148550,Soghaat,\N,0.0,ublcreditcard,7/6/2016,Gross, 90 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212818,canceled,7/6/2016,UK_Namkino Masala Sev 200 Gms,80.0,1,1435.0,100148550,Soghaat,\N,0.0,ublcreditcard,7/6/2016,Gross, 80 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212819,canceled,7/6/2016,UK_Namkino Spicy Peanuts 200 Gms,100.0,1,1435.0,100148550,Soghaat,\N,0.0,ublcreditcard,7/6/2016,Gross, 100 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212820,complete,7/6/2016,RS_Gulab jaman Tin,435.0,1,1435.0,100148551,Soghaat,\N,0.0,ublcreditcard,7/6/2016,Gross, 435 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212821,complete,7/6/2016,UK_Gulab Jamun Tin Pack  1000 Gms,520.0,1,1435.0,100148551,Soghaat,\N,0.0,ublcreditcard,7/6/2016,Gross, 520 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212822,complete,7/6/2016,HR_Nimbu Masala 200g,210.0,1,1435.0,100148551,Soghaat,\N,0.0,ublcreditcard,7/6/2016,Gross, 210 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212823,complete,7/6/2016,UK_ Namkino Daal Moong 200 Gms,90.0,1,1435.0,100148551,Soghaat,\N,0.0,ublcreditcard,7/6/2016,Gross, 90 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212824,complete,7/6/2016,UK_Namkino Masala Sev 200 Gms,80.0,1,1435.0,100148551,Soghaat,\N,0.0,ublcreditcard,7/6/2016,Gross, 80 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212825,complete,7/6/2016,UK_Namkino Spicy Peanuts 200 Gms,100.0,1,1435.0,100148551,Soghaat,\N,0.0,ublcreditcard,7/6/2016,Gross, 100 ,2016,7,2016-7,7-2016,FY17,159,,,,,
212829,canceled,7/6/2016,Audionic_LT-488,250.0,1,250.0,100148555,Computing,\N,0.0,cod,7/6/2016,Gross, 250 ,2016,7,2016-7,7-2016,FY17,589,,,,,
212830,complete,7/6/2016,Audionic_Studio 4,655.0,1,655.0,100148556,Computing,\N,0.0,cod,7/6/2016,Net, 655 ,2016,7,2016-7,7-2016,FY17,590,,,,,
212831,complete,7/6/2016,dynasty_Snow Berry-Black,3300.0,1,3300.0,100148557,Men's Fashion,\N,0.0,cod,7/6/2016,Net," 3,300 ",2016,7,2016-7,7-2016,FY17,591,,,,,
212833,canceled,7/6/2016,Teenz_E-H12,1450.0,1,1450.0,100148558,Women's Fashion,\N,0.0,cod,7/6/2016,Gross," 1,450 ",2016,7,2016-7,7-2016,FY17,592,,,,,
212834,order_refunded,7/7/2016,vitamin_Ultra Muscle,1200.0,1,1200.0,100148559,Health & Sports,\N,0.0,cod,7/7/2016,Valid," 1,200 ",2016,7,2016-7,7-2016,FY17,593,,,,,
212835,complete,7/7/2016,ihijab_CN017,799.0,1,799.0,100148560,Women's Fashion,\N,0.0,cod,7/7/2016,Net, 799 ,2016,7,2016-7,7-2016,FY17,594,,,,,
212836,complete,7/7/2016,liberty_9780982423813,1695.0,1,1695.0,100148561,School & Education,\N,0.0,internetbanking,7/7/2016,Net," 1,695 ",2016,7,2016-7,7-2016,FY17,595,,,,,
212837,order_refunded,7/7/2016,Audionic_Rb 104,11200.0,1,11200.0,100148562,Computing,\N,0.0,cod,7/7/2016,Valid," 11,200 ",2016,7,2016-7,7-2016,FY17,596,,,,,
212839,complete,7/7/2016,UK_Namkino Chatkhara Papdi 150 Gms,80.0,1,80.0,100148564,Soghaat,\N,0.0,cod,7/7/2016,Net, 80 ,2016,7,2016-7,7-2016,FY17,597,,,,,
212838,canceled,7/7/2016,Veet_1,165.0,1,165.0,100148563,Beauty & Grooming,\N,0.0,cod,7/7/2016,Gross, 165 ,2016,7,2016-7,7-2016,FY17,598,,,,,
212840,canceled,7/7/2016,Getiit_Joy,3750.0,1,3750.0,100148565,Men's Fashion,\N,0.0,cod,7/7/2016,Gross," 3,750 ",2016,7,2016-7,7-2016,FY17,599,,,,,
212841,complete,7/7/2016,Audionic_LT-488,250.0,1,250.0,100148566,Computing,\N,0.0,cod,7/7/2016,Net, 250 ,2016,7,2016-7,7-2016,FY17,600,,,,,
212842,complete,7/7/2016,Getiit_Joy,3750.0,1,3750.0,100148567,Men's Fashion,\N,0.0,cod,7/7/2016,Net," 3,750 ",2016,7,2016-7,7-2016,FY17,599,,,,,
212843,canceled,7/7/2016,scent_CALVIN KLEIN FRESH 75ML,10250.0,1,10250.0,100148568,\N,\N,0.0,mygateway,7/7/2016,Gross," 10,250 ",2016,7,2016-7,7-2016,FY17,601,,,,,
212844,canceled,7/7/2016,HOS_CKETW100,3300.0,1,3300.0,100148569,Beauty & Grooming,\N,0.0,ublcreditcard,7/7/2016,Gross," 3,300 ",2016,7,2016-7,7-2016,FY17,601,,,,,
212845,canceled,7/7/2016,HOS_CKETW100,3300.0,1,3300.0,100148570,Beauty & Grooming,\N,0.0,mygateway,7/7/2016,Gross," 3,300 ",2016,7,2016-7,7-2016,FY17,601,,,,,
212846,canceled,7/7/2016,HOS_CKETW100,3300.0,1,3300.0,100148571,Beauty & Grooming,\N,0.0,ublcreditcard,7/7/2016,Gross," 3,300 ",2016,7,2016-7,7-2016,FY17,601,,,,,
212847,canceled,7/7/2016,HOS_CKETW100,3300.0,1,3300.0,100148572,Beauty & Grooming,\N,0.0,ublcreditcard,7/7/2016,Gross," 3,300 ",2016,7,2016-7,7-2016,FY17,601,,,,,
212848,complete,7/7/2016,HOS_CKETW100,3300.0,1,3300.0,100148573,Beauty & Grooming,\N,0.0,ublcreditcard,7/7/2016,Net," 3,300 ",2016,7,2016-7,7-2016,FY17,601,,,,,
212849,complete,7/7/2016,Dany_Genius Tab G7 Metallica ,6500.0,1,6500.0,100148574,Mobiles & Tablets,\N,0.0,cod,7/7/2016,Net," 6,500 ",2016,7,2016-7,7-2016,FY17,602,,,,,
212850,canceled,7/7/2016,J&J_JJNR19,399.0,1,798.0,100148575,Kids & Baby,\N,0.0,cod,7/7/2016,Gross, 399 ,2016,7,2016-7,7-2016,FY17,603,,,,,
212851,canceled,7/7/2016,J&J_JJNR20,399.0,1,798.0,100148575,Kids & Baby,\N,0.0,cod,7/7/2016,Gross, 399 ,2016,7,2016-7,7-2016,FY17,603,,,,,
212852,complete,7/7/2016,osaka_5.5W LED BULB,242.0,1,569.0,100148576,Appliances,\N,0.0,cod,7/7/2016,Net, 242 ,2016,7,2016-7,7-2016,FY17,604,,,,,
212853,complete,7/7/2016,osaka_12.5W LED BULB,327.0,1,569.0,100148576,Appliances,\N,0.0,cod,7/7/2016,Net, 327 ,2016,7,2016-7,7-2016,FY17,604,,,,,
212854,complete,7/7/2016,Audionic_LT-486,250.0,1,250.0,100148577,Computing,\N,0.0,cod,7/7/2016,Net, 250 ,2016,7,2016-7,7-2016,FY17,605,,,,,
212855,complete,7/7/2016,jackpot_JP-13,1050.0,1,1050.0,100148578,Appliances,\N,0.0,cod,7/7/2016,Net," 1,050 ",2016,7,2016-7,7-2016,FY17,606,,,,,
212857,complete,7/7/2016,PucaM_SS-2041-BLACK GREEN-42,2200.0,1,2200.0,100148580,Men's Fashion,\N,0.0,cod,7/7/2016,Net," 2,200 ",2016,7,2016-7,7-2016,FY17,562,,,,,
212859,order_refunded,7/7/2016,Al Muhafiz Sohan Halwa Almond,350.0,1,350.0,100148581,Soghaat,\N,0.0,cod,7/7/2016,Valid, 350 ,2016,7,2016-7,7-2016,FY17,608,,,,,
212860,complete,7/7/2016,AKL_131699939_FMSG001-Dark Grey,1598.0,1,1598.0,100148582,Men's Fashion,\N,0.0,cod,7/7/2016,Net," 1,598 ",2016,7,2016-7,7-2016,FY17,609,,,,,
212861,order_refunded,7/7/2016,col qadri_Sentinels In The Sky,1500.0,1,1500.0,100148583,Books,\N,0.0,cod,7/7/2016,Valid," 1,500 ",2016,7,2016-7,7-2016,FY17,610,,,,,
212862,complete,7/7/2016,PHILIPS_HAIR TRIMMER QC 5130/15,3789.0,1,3789.0,100148584,Beauty & Grooming,\N,0.0,cod,7/7/2016,Net," 3,789 ",2016,7,2016-7,7-2016,FY17,611,,,,,
212863,order_refunded,7/7/2016,Am-PTV_VC-1029-M,6000.0,1,6000.0,100148585,Men's Fashion,\N,0.0,cod,7/7/2016,Valid," 6,000 ",2016,7,2016-7,7-2016,FY17,530,,,,,
212865,order_refunded,7/7/2016,Dawlance_MD 10 + DWB 600,8420.0,1,8420.0,100148586,\N,\N,0.0,cod,7/7/2016,Valid," 8,420 ",2016,7,2016-7,7-2016,FY17,612,,,,,
212866,canceled,7/7/2016,ajmery_1-AJ,1099.0,1,1099.0,100148587,Men's Fashion,\N,0.0,cod,7/7/2016,Gross," 1,099 ",2016,7,2016-7,7-2016,FY17,613,,,,,
